Area,Bedrooms,Bathrooms,Age,Garage,Pool,Location_Score,Price
3584.7806264782193,3,1,45,1,1,9.425048136124015,318692.080931018
1580.3741084597962,5,1,48,1,1,7.652118804324325,225037.93094364257
2916.460447261175,1,1,96,0,1,2.704283972595106,193775.77786494952
3364.5634228436693,4,2,56,1,1,7.464198680546595,337811.450789437
4553.049835351674,4,3,49,1,1,8.963437950510464,421627.4338223759
4574.232090920029,1,2,63,0,0,5.037544207328576,310163.2533567992
3508.2431444918534,4,2,90,1,1,9.889843571094495,323369.11863680166
1460.4168363255721,2,4,10,0,0,3.707183447087584,198654.7606689267
771.0123252690241,3,3,62,1,1,4.59815553199159,163627.90644928196
3884.978523547179,4,2,63,1,1,7.99620799638704,340126.6107951561
2119.908966111864,2,4,50,0,1,4.353686574607974,228544.10934627114
1043.048459249968,5,2,49,0,1,4.516493044942862,183491.2339740976
4258.543574702068,1,3,15,1,0,7.703433006083723,332628.8326457411
2916.7926487328077,4,2,98,1,0,9.164261212988073,289424.1667483121
4770.5553693187385,3,1,12,0,1,1.7747937097679227,329851.63902893395
3104.9346766940434,3,3,18,1,1,8.953277456158707,326876.1189080497
4780.761250731558,5,1,35,1,0,9.711856935823908,401376.4919907066
2968.388482888432,2,4,53,1,0,2.266737235125301,267886.147794163
1273.9460333852703,4,1,63,1,0,2.86617901907574,174482.13908320846
4837.8647438417465,1,3,99,1,1,7.813907591758969,350004.0203358741
904.101965484653,4,3,16,0,0,4.209870238848565,183084.86984451502
1321.9437802227228,5,4,70,1,0,1.4365248612416133,215814.83737689225
4981.562980444667,5,1,31,0,0,8.457197038191882,387853.62126142613
4003.6857043948226,5,3,89,0,1,1.7376502326876584,335999.69780734053
4283.720676010757,4,3,35,0,0,7.705637265842015,352101.6489685349
2621.68646409059,2,1,64,0,0,7.811348039386975,221620.85952920053
2204.058427662113,1,4,62,0,0,4.739978086629137,177154.09201923507
1721.8274221655988,1,3,69,1,0,6.93711516392864,168769.78968083253
742.253062617282,4,4,86,0,0,8.62099480827446,193772.5170531453
712.9281902177115,5,1,34,0,1,5.09961846334877,174926.20243741412
1975.9463882031603,4,4,5,1,0,8.136808768194033,289038.77653967094
1507.446906827137,1,1,23,0,0,3.6620059275169075,113987.89996045717
3500.5505173407064,3,1,41,1,0,9.7662163590961,297483.5876322384
1263.294060255229,2,4,20,0,1,6.165448195029575,206578.67299075
4590.7277342354355,4,4,33,0,0,1.0557346260351492,385574.84007644496
4854.769445756667,2,4,42,1,0,5.515681498737955,366808.1923851823
2637.015011216843,2,1,98,0,0,7.784052346112334,182610.74351141613
730.0231155664779,5,1,20,1,0,3.7163255382670024,173751.42873124586
1267.8549414219474,5,2,32,0,1,6.655342326960674,225129.69495737934
1702.2877901915326,3,4,27,1,0,9.38172868488504,274900.109811884
4441.900946580342,4,2,71,1,0,8.637270817832885,350697.75539722695
4497.2103264110565,4,3,88,1,0,8.692057287554125,362439.89922471234
4848.336918918425,1,3,80,1,1,4.5192540856355246,318414.1818857211
1681.905432164236,3,4,41,0,1,1.6138225557518666,213701.15167617562
1291.1971986560516,5,1,53,0,1,9.935802069324875,238739.73601605656
2861.725185669768,5,3,70,0,1,9.230820746523332,322079.81869361654
2049.6134602894253,3,3,64,0,1,1.4712660347124535,225062.66134330642
2291.5911564636117,1,2,14,1,1,1.7406661734934974,191652.7501656952
2535.759294653504,4,3,2,1,1,1.5127855109101334,288402.7552443484
774.053831170659,2,4,68,1,1,6.682068781243697,175510.18117424753
1960.6984827433942,1,2,6,1,1,1.3833326918298092,180593.99070073722
3844.4582327512608,1,4,37,1,1,2.178002061071425,296833.0823110683
2653.9615575736357,1,2,10,1,0,5.589349305794125,228582.69411449964
3944.708647333843,4,1,74,0,1,9.892590885938993,323636.7146054313
3525.52743198904,3,2,45,1,0,1.018710360319455,282738.1960707179
4735.214725432382,1,3,13,0,0,7.562282371340511,346186.1170215792
3606.5764518366063,5,4,38,0,0,4.0955875558042525,357205.38996684505
3017.9718663619406,3,3,38,1,1,5.048846179425616,299299.94498677127
1207.2716439397232,1,3,98,1,0,3.29800434163282,136422.88867331677
4644.975657445031,3,2,77,1,1,3.7333657855423774,329395.8866890666
4985.240657320157,1,2,25,1,0,6.8645213466902035,333350.88200319535
4291.149699060363,5,4,57,0,0,4.763202329027992,377427.2554057402
920.655815025737,3,2,50,1,1,8.494486175953988,200942.14135003721
1001.4008301779813,2,3,42,1,0,8.280483762379442,165925.15050340796
2142.1195354805177,5,4,26,0,1,3.9229506644209824,282411.29540886305
3632.10491414307,3,2,29,0,0,6.703871310215845,312737.6088693523
4221.0701240216395,3,2,86,1,1,3.8143131885706882,340128.5662875683
1313.6685627759512,1,4,99,1,1,7.605952188634224,172828.3286843937
3313.58169988946,2,3,83,1,0,1.3980666246762534,253363.4230592919
1218.0491716861502,4,4,59,0,1,6.958812439603877,216036.95966806967
1004.4682097607647,4,1,54,0,1,3.9275130117537973,165241.20452317235
2619.375266666846,5,1,20,0,1,3.0656542627307815,258084.53131262207
4374.697502074279,3,1,82,0,1,2.3832919963461827,283829.8327902851
3324.67548627816,4,4,54,0,0,6.6242454407916425,319438.84815118107
3566.946426870998,1,2,14,0,0,6.74946634821891,252592.0300171686
2269.2476768432725,3,3,18,0,1,4.053153769010852,259913.8864741426
1700.9616473248984,1,3,3,0,1,4.520890728244947,185870.23067392895
4694.434159012935,1,3,94,1,1,6.719120893476136,319491.83543199016
2351.338123276879,1,1,60,0,0,1.2357994416417963,147284.56772523632
2810.320262654767,5,2,79,1,1,2.008075460151791,299282.0581852048
824.9990595392571,5,4,20,1,0,5.3103928545941885,232452.17283676748
811.1812553214036,5,1,38,1,1,5.228243829946024,188945.4041796497
3911.2879025974726,5,3,67,0,1,4.490765749678536,352814.0433240413
4694.027007399145,2,4,74,1,1,4.476492850779369,347797.7235098304
3365.1293304239794,3,1,19,0,1,2.977430567428441,253290.19014944838
4550.2050655121675,5,4,97,0,1,5.215632686980123,382665.1639812277
3982.787333293534,5,2,49,0,1,7.772685603678701,352592.5963700388
1079.894096377659,3,1,66,0,0,4.902496193673359,140300.78149781405
799.9581475210109,3,3,18,1,1,6.334585780381284,215013.18219705287
4739.401846217394,5,1,58,0,0,5.586556296383265,365283.49608090747
1227.2184563956566,2,1,57,1,1,3.4044048654443286,141818.23423950732
3331.2027434285487,3,2,44,1,1,3.186168735733709,278934.11813878466
1560.9454702290982,1,2,74,0,1,5.484416400098665,140255.77407933061
2819.9665867178496,5,1,99,1,1,8.231495622810813,292813.72103829373
2693.8575458285527,5,2,78,0,0,2.5713385791381373,244352.4097131145
3734.28183371632,3,4,82,1,0,6.806682347532014,330121.45623321173
4192.4178172897555,2,3,48,0,1,6.517400611379023,310212.8629806677
4994.846767568644,3,1,48,1,1,8.331547041657679,399327.3793185311
1438.3745690133674,2,4,47,0,1,6.608840780767367,193740.59129277107
2464.9856278608827,3,3,59,0,0,7.504535112797375,243885.19534832783
2192.0377876757566,3,2,54,0,1,8.121692014289849,231308.24282999636
652.0744280079739,5,4,13,1,1,5.294229157887409,274789.53792804125
1565.7216065048106,1,2,62,0,0,4.663983774108091,138359.84865177542
2959.019470598963,2,1,51,1,1,2.37690782877103,222052.66276665812
4446.245290620512,3,1,2,0,0,3.433090021952867,317529.469429437
1912.089726951309,1,3,78,0,1,8.800861680255583,180057.47925324456
3656.4025285394086,5,4,29,1,1,5.412233829049928,380200.57022954966
4730.439936885435,4,3,11,0,1,1.0465956583771554,381664.8241493876
1307.1510117080093,5,3,23,1,1,5.706804549853364,277818.7598711654
988.5676298829196,4,2,75,0,0,4.836139355491447,155734.4108967556
4939.41998601285,1,2,16,0,1,7.236995657639236,334253.45557302836
725.1165098464004,4,3,67,1,1,2.032045969914699,170021.67636882936
1764.5317919181457,1,3,94,0,0,3.165547409133461,145583.85539786718
4412.029015740928,5,1,64,1,1,8.135946762822716,374406.7744386067
1739.3911446385919,2,2,28,0,0,9.057532625311147,184781.54995376695
1289.888770274542,4,2,65,1,0,7.033476602629583,216397.21374541905
4018.240322097717,3,3,81,0,0,3.28165898128791,299334.3388633487
3765.6684708642356,1,2,97,0,0,9.327711707720002,260737.8155741097
984.9777284462316,3,2,27,0,0,3.283536741133979,138867.45698567366
2758.0643655489716,3,2,23,1,1,6.769953215530461,272518.12948729884
4520.645390402431,3,3,65,0,0,4.566339821575399,336953.3967876709
2408.298056090342,4,1,55,1,1,6.071874178607096,270887.46681263985
1499.7888962185548,4,3,98,1,1,7.9458624720764455,241403.33112675542
3624.739224105812,2,3,20,0,0,2.585559669812892,276651.98388982465
1525.7379415323753,5,2,5,0,1,6.467439068204295,264215.80798655277
4585.793563666959,5,3,17,0,0,5.585615381064933,407963.4110716921
2384.6931421779955,1,4,97,0,0,7.94968612162708,217283.4936067773
2695.034217919315,1,4,15,1,1,8.976809154016298,263324.6918147517
3625.275151291101,3,3,77,1,0,4.4805817776194505,294848.8940891895
2117.8207095866755,4,3,22,0,1,6.868045791023616,257984.08213246806
4739.18364806536,3,2,44,0,1,5.8890130547500865,352311.87574496825
1728.0857644476825,4,1,30,0,0,9.879983495199614,222184.5259259719
4845.8405488226745,5,4,26,0,0,3.8724036884130846,413127.13262382627
2246.9224335662584,1,4,80,0,0,6.031665699514182,197931.56016990676
4011.370831983002,2,4,30,1,0,9.482512139265108,345149.92062426655
4144.9522911808,4,2,98,1,1,9.213702530135505,353848.70340482995
3294.6427617048034,1,2,80,1,0,2.2945201347961888,215666.49758463755
4153.420688295538,5,1,33,1,0,9.54950120862831,372035.1700356245
3158.351733962577,5,1,25,1,1,7.664572335460463,338481.71851845103
3210.5633298848347,3,1,74,0,0,5.77104257160274,249858.41669079007
1133.0477579984727,3,4,93,1,1,8.814123725540309,222375.7684510631
4507.088278031402,5,1,21,1,0,2.449963105517724,377804.9551755854
1193.0175052336388,1,2,27,1,0,8.512275241304511,172805.4965510425
2774.1460314489455,2,3,69,0,0,4.299704530352047,215793.117123399
1932.536442043256,3,1,14,0,0,1.530447809745695,179088.89269983055
1798.3537722057579,5,1,21,1,1,6.1568786229406935,242231.5886006309
1263.3466922710995,5,3,57,1,1,2.6725099858399695,214230.96352828594
2965.0634903175514,1,3,49,0,1,7.751747006580052,253276.8250412797
4300.428609507984,1,2,56,0,0,7.794572428521335,306023.9729682302
2736.144102108615,4,3,19,1,1,1.944782669342025,287631.5744958898
2119.5427180644438,4,1,69,1,0,9.818343866349595,248017.20471525728
4671.998767408692,3,1,39,0,0,6.812569050975932,329865.30607781804
1102.3227879156038,3,1,43,1,0,3.610635290220917,155586.56224864512
2661.436257057678,2,1,88,1,0,1.7104467753993915,184503.76006654304
3926.350054247401,1,4,15,0,0,8.658682800862755,305715.0351502101
4540.654822362859,5,1,23,1,0,5.139532179023205,377202.9321839317
4675.0117579697235,3,4,62,1,1,8.756130146541837,400839.5665288689
1004.0209964787132,2,4,9,0,0,6.588580803210327,177852.86958100362
2932.451989218108,4,4,5,1,1,2.5198009178375003,322276.2987429907
1451.8649567561508,3,4,54,1,1,6.634599359741611,232881.48562421103
1297.258881747023,4,1,88,1,1,6.567406691830762,192768.77167860375
4395.189889406297,3,4,8,0,1,5.255961711140442,380407.62047829793
2160.831221226873,4,2,55,0,1,5.033327516498964,240676.0972793784
977.2862547176096,4,1,24,1,1,3.097928581821909,187531.64709021949
1482.1436043359704,3,1,74,0,1,6.296553315966152,153794.4240843338
2214.092977508223,1,3,75,1,1,8.47732309191754,215610.18764517893
3423.4301147504216,2,3,99,1,1,6.466847012281015,285240.1701785175
3309.0205905068788,3,4,49,0,0,7.651907703685927,318010.33007079765
4660.253573986305,2,4,91,0,0,8.8360089486169,359761.2473399313
1918.8223113255763,5,4,54,0,1,2.688694450692992,261219.97948582412
2286.996230863606,2,4,10,1,1,4.391233684722021,260486.18722996174
1773.8404985534419,4,4,97,0,1,9.092922916902396,250366.22101255172
1024.6875668554044,5,1,35,0,0,4.665780806349868,167042.1315313956
4824.361141197572,5,4,74,0,1,6.894623867287154,414696.11151482246
932.2037698820637,4,2,97,1,1,6.411563251365794,182396.76998920698
2627.4821327877594,1,2,63,1,1,1.3476035642281308,172571.8108952097
3065.0455477603127,2,2,67,1,1,3.080587616247517,241991.54543090807
3650.932687980302,5,2,33,1,0,3.2832844146601445,335162.80758812925
1724.3187468336246,1,1,48,0,1,3.40190345252271,135320.39857380936
2822.3140008996033,1,2,38,1,1,2.211675510212054,234787.4593249859
2244.42315549047,1,2,63,1,1,9.640524821279365,225294.72243046062
936.3113424071951,3,1,68,0,0,4.6030131904855205,124386.24811564184
1042.2837678273754,5,4,1,1,1,9.709435946781339,288588.21377667115
2316.567228184979,2,4,31,0,1,8.523560314256414,250849.85332853356
515.8583410099022,5,1,77,0,1,1.6392962327750644,136843.9919085071
612.3664790879509,3,1,8,0,1,8.184547389738972,144515.4124471665
739.6904368635469,1,4,40,1,0,1.5328476462223377,117107.96091378169
3944.3092824598702,5,3,7,0,1,6.82573547115171,393694.8886503385
4502.289780393009,2,4,70,1,1,9.758222088530145,388665.379686934
4569.201938403321,1,3,43,0,1,3.294906972717238,316908.43965881114
536.5537119137775,2,3,50,0,1,4.14678388270943,127439.79738322755
3443.8360497376607,2,2,56,0,0,5.58834375082939,256404.84206052846
1788.9132150156054,5,3,4,0,1,5.313140698364755,259703.7040541104
814.4576593398201,1,3,35,1,1,9.311937223488792,166478.7659400401
966.9040517257316,2,1,69,0,1,7.915946921531457,150956.35444823132
800.2988210902706,5,3,47,1,1,5.011597163863347,220144.4925359128
2976.204121814547,3,3,99,0,0,1.461566080604599,239343.8836728179
1880.9404884121448,2,4,72,0,0,7.719099430627876,214767.50285971636
1248.2472195437067,5,3,45,1,1,1.824711527883353,232450.68923297012
1154.6426387025444,4,2,51,0,1,4.93480470531969,177967.20929021033
4277.349199795875,5,2,31,1,1,5.675933539071615,388940.4444203008
601.4783601196268,3,3,2,0,0,5.9483321811739565,167091.0886023679
2728.6580774299123,3,1,38,0,1,8.43542429725048,267377.41992638423
827.3362087937218,1,3,24,0,0,7.047483770708826,135368.84848407333
1156.7875764508517,1,4,55,0,0,1.1786283328316938,129907.7690768432
2593.822836478528,3,4,60,1,0,6.7267043150960495,285048.4227829464
1431.0406225871532,3,3,13,0,0,4.709307763851625,195477.99281147931
3365.125931581281,1,1,4,1,1,9.236888553081164,263763.2010050725
2205.423685899925,3,3,5,1,1,5.888029775368375,274908.0511218634
4030.15882406451,5,3,5,1,1,8.118383563367654,402329.5645747914
3460.525845799182,4,3,100,1,1,7.758731207576916,329627.3801197583
4900.617100242452,2,4,20,0,1,4.2262875768050945,368144.55250537005
2106.6637907772338,3,3,45,0,1,3.9539768306672083,222570.068836165
2507.6913875362256,5,2,59,0,1,6.309099609536771,292665.42764601606
3506.8926292520455,3,3,72,1,1,4.734988764609544,305193.3683044569
2399.367635285249,2,1,66,0,0,8.364164991641683,218432.8669722273
1575.7560362339977,5,1,100,1,0,6.1697855452519,196760.46372453414
530.0475186283738,3,2,5,0,0,7.779049667285483,152859.56881569105
1740.226517156991,3,2,94,1,1,1.9346068705203194,193313.56167929497
4388.884795189319,2,1,52,0,1,6.997819595969531,315068.4597299026
3152.925992171003,3,1,52,0,0,7.985007381535139,266680.1015242493
520.9258556187646,5,1,3,1,1,9.732634693681193,199594.37748700342
4045.672929703832,1,3,52,1,0,4.216977660603893,303731.34323051467
570.252446845351,1,4,70,0,0,2.5445917636906463,98567.96503890208
4789.263396902631,4,4,9,0,1,2.2896948888317414,397989.2284823742
2812.1439646035865,5,2,59,0,1,4.883578240266775,299340.1610343769
4586.413763993976,1,2,95,0,1,8.941460075136632,312065.9651408316
4486.665831712635,3,4,38,1,0,7.432944618923675,384160.1765462055
4483.700187599248,4,4,65,0,1,5.439243975915607,363215.86833702424
2191.1099839882513,2,4,40,1,0,7.426128060100742,261624.47613707557
1336.4522841481833,5,1,31,1,0,6.014898813004962,232556.67887320448
2080.3595261534947,4,2,59,1,0,1.9113885642339006,220455.6275877664
1104.2447136334504,5,1,93,0,0,7.7233768966993335,191551.3900302769
4254.7654731800685,5,1,70,1,0,6.953696358730207,365542.04166010284
3058.6565715621286,1,3,66,1,1,8.344463343360442,256964.45389204004
1618.6207536562786,3,3,45,0,0,9.329970029974815,208177.2153581383
4189.921563565524,2,4,5,1,0,8.518855256392033,357576.6108795129
2573.984915322775,2,2,21,0,0,1.2336259172296,208765.58410133384
548.957620439878,3,4,3,1,0,8.648710158096176,217481.02257495892
1189.8353889961916,3,4,2,0,1,6.588253704976167,228600.2583810344
2397.903172195569,3,2,14,1,1,2.9357039185344482,253246.7988275402
849.2511160008041,3,4,38,1,1,3.7299090713265524,184767.8013904147
3395.072717656636,5,1,87,0,1,1.3412681301203113,283474.6090050911
1387.968625005713,3,3,44,0,0,3.4289811316684005,157513.03293213702
3173.499227811295,5,2,97,1,1,6.030207516414145,303244.84170539846
542.378154878756,3,4,28,0,0,6.66308796637725,165849.80995921075
1151.603007901388,1,3,79,1,0,7.55804659109174,149869.8213231081
1966.690670559841,2,3,11,1,1,5.500617737088272,244646.31452343773
894.5688282060127,5,2,93,0,1,3.307967671547962,175964.99901877472
4925.894881191344,5,4,32,0,0,6.269375028112437,430001.4334890345
1544.0777218762623,1,2,85,1,0,9.062401219698309,155384.62155619793
4544.083101210539,5,4,58,1,0,5.164870634407366,386156.7241439204
3588.6570961217994,4,4,77,1,0,2.3452124619777974,328334.1063936255
4813.547498395041,4,3,75,0,1,5.569903879715038,388075.2983378501
4597.230285331329,3,1,24,1,0,4.207750915801357,328127.41383739095
4453.975040437634,3,3,6,1,0,9.590369349448107,399770.65980749764
3099.97956516956,4,2,22,1,0,3.0701461754922144,280853.8520317541
4840.890863150847,2,2,49,0,1,5.667316979061574,326053.82893781475
1313.690372238444,1,3,40,0,1,9.81008221237446,174461.99642797327
2543.8651124669686,5,3,84,1,0,9.886106812702113,307649.6579193526
4015.06926982118,4,1,27,1,0,6.829042960373288,328950.9131193586
2675.8033142337135,3,3,28,0,1,4.192156780236114,277106.95773886255
4974.900762070304,4,2,92,1,0,3.1422779039817517,353147.13507996796
3799.1671242416955,4,2,56,1,1,2.7991507211468454,321354.11160946486
1428.599499817948,5,4,14,1,0,2.8373948848573565,257686.79200930588
4151.280398692785,5,3,8,1,0,2.833368667836289,379798.5481952722
4493.578318542613,4,1,75,0,0,8.196556663420681,338246.5438950347
2927.377232976305,5,2,25,1,1,8.540837057152324,338489.9476288471
4957.430851823408,2,3,80,1,0,8.616836415400336,367859.4989556789
2911.565609588682,2,1,43,0,0,1.877384913998272,188688.84238194145
3979.089626658883,3,1,96,0,0,8.198704307525933,292409.69238798396
1958.1288635813105,2,4,54,1,1,2.8399410585581646,230897.55012056284
1574.7347801873384,5,2,16,1,1,4.352197701239177,262327.35886165424
4026.922141122853,4,2,74,0,0,3.6654800797694183,322997.58271227387
1368.3675104046774,1,1,36,1,0,1.2760793682738927,116095.503303216
1777.6844150358315,1,1,45,0,0,7.736228715808121,159811.9407936349
2156.9690042070956,4,1,36,1,1,3.9159288334374525,245834.25914111728
3310.282126555878,5,3,58,1,1,9.61815918403909,363445.80329312955
2040.0632886344745,3,4,99,1,1,5.287219605295398,243520.2799034891
1944.1636884188035,3,1,34,1,0,6.948992830458517,221102.616491365
2493.7894967850953,4,2,18,0,1,5.393194839861248,265084.7485718839
2524.0189092259106,2,4,79,0,0,1.2714911105175948,236337.49449820613
594.3504667003315,1,2,23,1,0,2.585053448738934,88781.78734394835
1924.143740279228,4,2,12,1,0,9.62827437879168,262341.282590234
2613.4812936800904,5,3,27,1,0,5.699541635653625,313233.6641191784
1559.6993914872633,2,2,92,0,0,6.0574392204686385,154229.47283196502
2646.518669594796,1,4,100,0,1,3.9149531580171075,214780.19931832523
3061.798947143195,2,4,54,1,1,6.931773996399764,286564.2635102818
4277.832673874206,3,4,47,0,0,7.20979428288735,354636.0214182382
3986.358463452641,5,4,44,1,1,8.684615950979616,421403.39689334936
1654.8281272846298,3,2,29,1,1,8.891114226392983,232693.862620311
1079.254980901383,3,2,31,1,0,4.2913790583915,168747.43616866006
505.83672642623026,1,2,48,0,1,1.0018115273197155,46889.19011950419
2293.7855942804845,3,2,70,1,1,2.466999780981573,225640.09722683497
4349.142589360836,4,4,42,1,0,9.099278242290975,392455.7747721614
1226.268031514228,5,3,7,1,1,7.462001153814689,270018.22103132494
1790.2383162360857,4,3,37,1,1,4.305114381623458,247136.15145398543
2944.412268013184,5,4,76,0,0,1.686713181103502,281199.48910925305
3172.1821453144557,1,3,50,0,1,3.652093732722612,242712.3453593413
2962.5180463027555,5,2,84,1,0,4.518346615005996,291072.0906234035
511.4130221584863,3,3,97,1,0,6.432695279557262,157669.8430524415
3968.2254737903845,3,4,13,0,0,7.169082814700904,341681.58175967226
4551.361013851773,3,2,70,1,1,6.818242667199498,346937.9974860683
1637.5048892840725,3,4,32,1,1,5.348663022365816,234062.2803203718
1099.473132722257,1,4,27,0,0,7.097118227628406,171957.5319687205
3958.096173301911,5,4,66,0,1,3.8866843722902793,371834.2722316234
3785.147138352172,3,4,46,1,1,8.845703835530642,379949.9649978405
4068.7193554915925,5,2,28,0,1,5.046271837737416,358435.8521288647
4635.247905442649,3,2,1,0,0,3.4981014020128676,341881.41317797394
699.0835755174709,1,2,29,1,1,9.066990362607266,147845.6464544882
2916.649531864005,2,1,28,1,0,4.708520092974682,216413.96901064002
4050.8324118777005,4,1,53,0,0,3.732151946935718,306305.22729784466
2755.5531140767275,2,4,54,1,0,7.672538857995826,279240.01163907774
2984.6403029234693,1,3,68,1,0,4.4815713595922375,227600.28150653339
3049.8040543319644,5,4,40,0,0,2.65134658281555,307404.0043791208
546.7529892435597,3,4,10,0,1,5.147146121441099,164831.48478633654
4569.298405902087,5,4,54,0,0,9.761207387535821,407458.316559345
1448.5445427907816,3,3,22,1,0,3.1184328623373414,188049.6823039929
614.5614399340157,3,2,16,0,0,8.442276026607193,158243.21595192075
3350.475188680406,4,1,54,1,0,3.7873874592299073,260010.0750333981
3020.7829713825545,5,3,94,0,1,2.6135568648086096,297581.3746015894
1074.9167191822685,2,3,63,1,1,2.4715559564421934,148785.92527093142
4992.326133308188,5,2,78,0,1,2.2638721302377665,377598.6407332327
2261.727279976738,2,2,38,1,0,2.734448774094999,221079.71479583756
1696.9735195396865,1,2,91,0,1,6.4118382406488745,150240.04213343706
955.386066376815,2,4,9,1,1,7.491089016039905,214939.1884114958
2905.4177633374893,4,1,21,0,1,8.107607167993134,288639.34641703335
1239.240502668626,1,2,56,0,1,9.683353704504674,133871.39619298076
1155.5394105551682,4,1,6,0,1,2.627355298801712,167370.66092358774
3773.786672280376,4,3,65,0,1,7.561134858904975,341518.1466167787
800.8730369150261,2,4,57,0,0,9.222100029408598,175628.78663777627
3709.183091378385,5,3,73,1,1,3.428784937107858,372597.6703593969
813.4036468113627,2,1,35,0,1,1.21444653413382,86406.03823518456
2274.411069645482,4,2,100,1,0,2.2438582143320938,237186.98492921455
1062.2233171360306,2,3,57,1,0,8.5717893073295,162607.57427472225
4930.964181412639,5,2,26,0,0,3.7823264156207697,392000.03906701854
1563.1055832296242,4,4,97,0,0,7.424662989336188,233468.9672288258
2140.080006013315,2,4,52,0,1,5.65218463978128,227684.94746922492
1450.990337059905,5,2,87,1,1,3.638064207350986,224270.33699879624
2947.4782521259426,2,3,100,0,0,2.064500197196277,208713.40653441419
4650.2078795536,2,4,58,1,0,4.271725279332908,357803.89639777626
2671.963437600366,4,3,59,1,0,5.602969096975646,286273.5384959691
3839.599269669484,4,3,71,0,1,9.254308304854343,374758.49429941346
2096.9987071005526,1,1,34,0,0,5.838549803374766,153162.70012098431
1770.7516323787497,1,3,81,1,1,3.0843946302723917,174480.24504338732
943.6966928907541,2,1,30,0,1,1.5969031857633147,121674.18321311846
4864.5447526964845,1,3,15,0,0,9.14256980964545,337132.59120553185
2203.304910287911,3,2,88,0,0,7.875028505228357,224013.30478943343
4431.2585337212295,2,2,73,0,1,3.5786426559162856,300128.0407078905
3288.6339889455144,5,2,7,0,0,2.4013416414649407,303597.30441352306
3551.9563017532205,2,3,64,0,1,8.183041293778029,289827.17683553987
2557.7000080793805,5,1,73,0,1,1.3000851915000373,240880.43169063807
1972.605456399286,2,1,58,0,1,6.8793450571034835,189470.4305378712
2631.6051779694485,5,1,25,1,1,3.935701896419948,290516.04249565635
3948.7109509200045,1,3,72,0,0,2.4307683964855418,260498.41749697248
4604.42492160117,1,1,84,1,1,1.7051316113722927,287768.9583251859
2728.810400383528,4,4,11,0,0,3.0366979104460947,289670.92736390344
2888.8821384765697,3,2,94,1,1,3.8743001778756136,245620.1856948762
3796.0617057524732,1,3,49,1,0,9.199509662205301,317062.10332195635
4817.058780451644,4,4,68,0,0,5.1919517138819735,384110.6242324516
3460.201085226106,1,3,22,1,1,5.54948034174611,294560.75680280884
4325.217287737509,5,1,21,1,0,2.400083287830947,343523.24092209747
2318.5315014031444,2,3,76,1,0,9.432043165334372,238467.94926178988
1307.6904015689747,2,4,24,0,1,4.150057286965023,178353.75554453267
3671.2162062019133,5,2,49,0,0,4.403382717949692,328525.57531624066
1602.7889812544959,1,3,5,0,1,1.5819119520875509,161767.70867769964
4486.254256773815,1,1,89,1,0,1.1410809675274252,262026.9340418786
854.2562300668026,2,3,12,0,0,7.197934832785062,161671.9656930629
2641.700107899606,4,3,75,1,0,8.47767691574105,297404.11492027534
2463.747307399558,2,2,53,0,1,4.296376999649127,222450.95284789806
4380.593798608695,5,3,32,1,0,5.430662146567851,395581.72933916165
4859.53843015024,5,3,47,0,1,8.66364308249068,459240.2052790949
4791.318069868214,4,2,87,1,1,3.4950476688376315,375296.4726580209
747.1840769099597,1,2,87,0,1,1.9593745830946179,103067.54374030257
4958.447884004134,4,4,34,0,0,3.114834935448793,389052.523322829
3505.8501220218627,1,3,79,1,1,1.6476233558897841,235629.6863001388
1635.288029007909,4,3,12,1,0,8.95992604380071,268075.9255007524
2196.6977165936105,3,1,94,0,1,7.803501122231196,211731.9599247085
4499.1394323752875,3,4,85,0,0,9.069771660323427,356679.0892076972
4622.236963395118,2,2,69,0,0,4.766829801993429,281344.6437337655
1048.5027089922658,2,1,55,0,1,5.211263548437996,124480.91247045621
1144.9195647694942,4,2,69,0,1,5.962425665110354,185141.33796849195
698.8798037731023,3,2,68,1,1,6.9600042762635335,142626.5258032793
2272.3090462301034,5,4,54,0,0,2.1902320277110947,271971.0181599433
2053.110152498187,5,3,36,1,1,8.696586818781189,303639.49063049286
3527.2166509865983,3,3,28,1,0,8.598297521539376,324862.7864470886
1227.402719741066,3,1,92,0,1,2.5688370633779614,141536.3875283198
4086.4004581385584,3,1,20,1,0,5.643234989391147,309161.3357613009
3110.6658028096854,5,4,13,1,1,6.845686116481589,376948.50342131336
999.5376777933118,4,2,75,1,1,1.3760768752272392,167342.7355960171
4535.836579698096,2,2,27,0,1,7.934197386486397,345814.47092176246
4322.4202957769285,5,3,71,0,0,2.4078067264097673,344430.2924315849
3893.446119550598,5,4,22,0,0,9.284057614412518,393518.1764783552
2658.8361902492616,1,2,30,1,1,8.174776998089742,245642.19862141862
3246.7070009977624,5,1,39,0,1,6.675582020593999,323579.5293634524
1389.98741275175,3,3,53,1,1,5.468892645868194,209513.68190427052
3919.095003554376,2,3,15,1,0,5.1632399960993824,338592.60653470294
3622.751920524279,4,1,76,1,0,4.048647614605681,308326.73835444194
4095.102669759126,2,4,68,0,0,8.107763131916272,316399.8085972414
4720.5327396189405,5,1,63,1,0,3.1589387071462047,379328.50309724436
4499.905809900014,1,4,1,1,1,5.581698570809355,358993.8161990948
4529.318975338411,2,3,39,1,0,9.19244952779754,379011.85440922965
2434.962134877101,5,2,96,0,0,6.976842788967524,267091.99537697877
